pathway	description	UniqueID622	UniqueID628	UniqueID632	UniqueID634	UniqueID638	UniqueID640	UniqueID642	UniqueID644	UniqueID648	UniqueID650	UniqueID652	UniqueID653	UniqueID654	UniqueID655	UniqueID660	UniqueID663	UniqueID666	UniqueID667	UniqueID671	UniqueID672	UniqueID676	UniqueID686	UniqueID688	UniqueID690	UniqueID692	UniqueID696	UniqueID697	UniqueID698	UniqueID699	UniqueID700	UniqueID701	UniqueID703	UniqueID705	UniqueID706	UniqueID712	UniqueID748	UniqueID762	UniqueID767	UniqueID779	UniqueID784	UniqueID801	UniqueID802	UniqueID803	UniqueID804	UniqueID807	UniqueID811	UniqueID814	UniqueID815	UniqueID816	UniqueID817	UniqueID823	UniqueID824	UniqueID825	UniqueID830	UniqueID1000	UniqueID1001	UniqueID583
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	130384.91003689272	129107.50662773558	105121.909973018	62342.47605052814	181578.709760618	125675.49496553549	190341.13296679905	129039.84852190316	111822.73550681728	133981.3809547647	85265.07587466377	128140.8217296066	101791.78006830192	58353.81390515414	132153.8110172367	157243.81080568914	144383.21936376847	150669.07108461118	108236.08952193924	112291.18008607514	131433.75740197732	103613.92272122996	194853.6528324389	214660.78531157505	138267.6066814852	163004.73005728604	128723.34166079834	166943.5643891417	153973.5518702324	111282.1908055924	145512.9440991799	124495.84645756125	102029.52508320531	127538.95262873272	150064.63599171495	132142.8068052955	75441.43948198282	94014.3748208419	79587.30475901457	107801.5574144692	130167.06255168766	114550.0732525514	120845.67018211444	88070.18393055878	106632.8056631879	124592.1366235154	126146.46002281472	91247.99614710172	86632.39568353162	79849.13775526802	80306.23039069421	89001.92767993645	125964.28860190546	87250.32605558832	130148.19181932043	157182.2614817577	173939.71931360697
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	0.0	303.7915920412657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.61438357063432	0.0	24.732288343139263	0.0	5.684887459807074	0.0	0.0	0.0	0.0	56.21063551592587	0.0	9.05496710235152	0.0	0.0	4.6956791544474585	5408.950423804033	0.0	0.0	0.0	4.363411249868417	0.0	65.97039245973698	0.0	0.0	119.49809660921304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.94544233828125	128.51777219930355	0.0	0.0	53.61927285580928	0.0	0.0	0.0	0.0	0.0	172.14363640935787	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	139772.63312421576	132319.9799116928	140260.09895015744	112658.28105403436	192182.1070800816	134768.94515246668	194657.5314892996	128448.63420924592	126359.90333329812	151699.8382443892	118060.2361714422	145988.0940292933	130310.36096387664	119537.15749723776	138666.66220153554	151673.7807042466	152074.12100489435	158322.89180557805	134739.57044006584	121144.38166277789	141449.3068687754	112756.1409013268	193639.9555119709	224553.53303243476	143509.52905814725	165983.88306044845	135376.0919047552	173056.02092021407	157857.17757619204	144951.71144461114	142471.11885735928	143682.97865463584	138241.4359650065	129143.16966305564	155832.66734219083	129869.4146486586	121058.102966173	132146.69600562417	99209.40630879156	115885.2820098986	131299.1157002344	140715.28500330466	138981.81722274655	128475.66822848648	128677.9420591892	129344.21784618987	140494.1904092107	121635.30160144556	139362.88867992422	120386.823094113	136268.38565355947	120143.71288505562	133855.96101697194	116108.52811060082	135585.10347273623	173686.76985871818	178488.77925994722
ECASYN-PWY	enterobacterial common antigen biosynthesis	10.1817546754837	8560.305207197556	429.5399697112827	134.71185261074356	2405.6342735785397	929.776992038331	3140.519800638759	301.7305989280799	410.2131895034948	10.283569087886308	107.82911845349874	1408.670429248385	124.40179857352946	483.782657185242	13.24607732234512	30.738455236732168	18.975840975695675	5.818453604311383	205.04605890653983	423.9987905391216	1282.7501530548834	2490.1284943363	73.02548334929611	10.640114921240476	2134.9458400814847	99.05559006646403	262.4271270173899	82.49788817864572	3176.326594193138	108.77269797495428	13.186682222494182	5.165224189118862	119.87332466345045	311.3412751781491	701.5452416089463	654.0373228675008	222.7693661174569	1.2494325199380292	0.0	572.546953458149	419.0600223184797	1019.9811081791074	101.27617285086306	481.6573441735769	359.322739567693	241.9405541351723	674.4025140771153	0.8242158617855836	1375.394943604185	1863.8112467582887	98.93241405973794	7.874191544420653	10539.494628081851	524.371383711356	114.24025337186256	375.46075791237007	9.89231555354002
ENTBACSYN-PWY	enterobactin biosynthesis	1.5999634364690367	20754.518922109	1258.8082111340811	396.4533263393518	6538.746119517049	3069.4711963295654	8339.364530159213	857.6076269904697	1066.1846108285054	210.76114639578648	367.5198841560703	3956.743199216272	393.6609967181963	1414.338443527178	11.952466633019014	23.943915803792965	202.0188397923008	106.39157676169752	538.7213446447321	1196.1121551239366	3761.5185872113175	6755.91332978953	221.92552542753944	39.73067957572943	9490.5759936601	402.6603595679685	676.2875729797381	368.0312042287042	8045.401784026949	263.00910326105907	108.55428026523282	0.0	318.35156311085274	976.377885148844	2001.4995946411589	2342.0421199100742	1010.458887515774	0.0	0.0	1737.4756127929404	2084.742635995202	2648.982163014844	331.2590067623238	1400.0715794202144	1116.2315373518506	500.45736259508175	2220.9384871874045	53.28025425631642	3361.2103229039712	4664.980567253226	212.41614474678616	13.710797365958031	25079.716005740564	1322.1800241446706	1065.0585630488897	1402.4052848460938	0.0
FAO-PWY	fatty acid &beta;-oxidation I	4459.011338354319	22887.75273422949	6828.074941164875	4770.508187597983	13496.532415757718	9599.56449874158	12501.889241254905	6445.698690347335	6288.254319913798	4405.220506533964	5917.093325523802	11259.274169291675	9900.062403154205	3518.1977490071927	8923.595796569487	7302.65683500682	6270.2022175459215	7740.130109830998	8236.253810921788	7865.138114969295	10165.341337537824	7038.172017473114	7280.967353465359	7105.022168820608	82266.1444598428	7657.852517348248	8653.55286329378	11070.798041769638	8830.392529512426	1846.2378068576563	17577.387080838686	4283.735118720677	3133.8806753075155	2389.4907832616886	5247.0731892045005	5767.592121353111	1869.4503995053635	7959.964049110727	2576.2979509144843	6129.162602172994	2197.9030035328533	6966.547225969272	6508.444865715456	4760.867058740165	5391.096676724733	6733.671691676418	3627.290411756694	4412.357076149406	4349.443410461582	4122.604453925831	1746.9802491723517	9621.402010556112	20167.55248239295	3573.5711821127	6921.644403781204	7070.20857382541	8088.81457448603
FASYN-ELONG-PWY	fatty acid elongation -- saturated	161069.14954977154	99852.91773935565	91088.09912365644	99670.5972340664	204257.1673990049	138748.88785761967	276698.8213756648	137598.93100401634	128049.40703964092	105108.39117960812	58396.8347028896	125410.53886662044	97489.84676271444	50176.30186883732	138721.35359838282	199240.9086342768	188524.00719883517	207764.5308817615	122743.56436695647	144626.44964842053	133831.4812322431	114279.92835854308	266370.26919668965	277050.8671519532	155771.67868201956	211936.84396978733	174623.34322330277	170283.9115242048	203971.2478086712	134351.71731849885	154577.76314698422	150859.82465332653	99601.8649910764	169704.5507455262	151075.0590463972	119765.59625715044	80124.05930996836	90940.63692661216	52974.9128410763	78379.66203427801	113587.7634060806	62667.38193960927	84690.89633285384	87105.43684911082	124531.85097209274	51749.14883060986	61113.508684041975	69255.88025975981	144288.31800941372	130797.08034780824	28755.94318333292	58967.93467478172	82315.03221698373	83371.25298329128	183193.63390673275	105762.83438893865	125538.02740615938
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	133918.591107709	76060.2584966007	69122.30534662872	77026.65971358927	169681.61000508606	111947.41768597664	240055.4445804856	111771.90066428372	102366.4589489746	76602.26934860367	40407.95518032509	95967.021689909	64171.84635481037	8253.295331360858	110462.35448878056	168255.61694217203	156828.2286016486	179200.5418905645	96837.13975880184	119970.02059097627	104035.89060899336	94535.5557031403	229239.57318959024	225807.8527402355	128317.23037099178	181947.50283922596	145056.7352412114	136374.24991385083	174340.08852187384	108074.11444731164	123640.44924155112	121209.0483960078	77107.55489133716	146246.67848328964	114581.72189508424	90426.86226221724	61250.45839909322	67212.85203318004	13095.49245635916	56948.631897193496	87470.60750564685	27104.6306299984	61174.81544049011	63781.16833742643	96974.25898521017	27705.44837028552	42736.01779165739	48192.9095060967	114825.17708390886	104160.81308477512	18919.30101597182	41501.81198183484	60339.17177101273	64093.78651690451	155331.0564193445	75963.44110745616	91145.36094027768
FERMENTATION-PWY	mixed acid fermentation	101140.41849452448	83483.21839981378	67722.02336688292	56389.04679160971	141825.67990698238	97809.94566725826	135149.75657367083	97441.2324397476	78530.19929513769	88651.68446908832	57090.29360428725	92923.11532305264	87536.76478215147	77945.83228121507	104085.11250035782	123144.55149271096	119976.56712748665	96498.21610659246	75596.69223050152	85510.37510899926	103458.19802899902	79742.42003971478	117166.94172942724	122377.41515762986	91316.08584618507	121979.95069198422	108069.26861008308	122976.30933175636	114256.9722349825	102333.96495129332	107665.39399244852	92374.6786755198	84981.7606870504	98178.73943970616	111637.77674506254	90416.50510401634	69332.97627171932	75867.17834816065	43309.34219257074	63367.67011494372	85422.59292863443	75328.1082431035	88301.30625390749	74196.09994486583	91868.6427337641	56018.68025812563	73836.4224331792	58860.84655829586	69130.37439077199	58906.32861165432	27362.541883678157	57530.43822904918	87887.33590459394	72217.03360438027	106236.33174451142	100194.58188787667	112026.14126625704
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	127595.6840367101	125000.23714685906	110013.9620767248	86051.11516815987	171882.67519527255	116089.68514168831	193633.3395530557	113991.42969940392	107383.09738910796	112931.28823455308	86236.55245151982	119937.21271825512	100312.6648303283	70002.44930772296	124344.42225096068	152021.44021149114	142110.2321050205	151699.14904540204	116499.05564054455	114271.4535069434	122820.93413822868	107257.34790776751	188997.41487015295	204862.42398565623	136613.02166385346	156540.44648397074	124894.08718105094	149154.85403383107	153929.49582222122	122311.69912525816	137656.2034567864	130008.1891908342	113257.9485486477	127215.33808328994	131827.54161416058	119515.99060726645	90849.71183839922	102769.84877788703	57521.44036581692	97464.68212181205	115120.52176968438	86484.73917493412	107297.73398821632	91780.86468024076	107302.23234091532	95097.86896716038	114698.24401171866	76613.634619256	113835.77293553934	100527.51505979591	83801.2138485843	80150.05424602833	121087.85496779022	95262.24825860249	131881.62162363078	129306.92040710848	134744.8681040964
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	8575.180076396962	18123.901980458613	8759.013036239989	9229.508486375664	15657.355210421923	7822.844284742567	13930.636572545169	7291.988085733245	8117.309732738947	8282.088225161955	10461.973681767102	11980.147046094158	10596.470751620924	11692.81718685361	11123.05473278625	8476.163226133203	9483.793222968035	7693.477698079156	11961.656979447398	11850.031351367725	10686.18718912684	12529.620801031437	7083.107490765541	8791.00813830149	9867.632948112843	9786.830011029368	9674.835692909592	8903.390785154905	13770.063115337283	12217.262133870752	7657.938975083221	14647.989195241733	14106.721771470126	10132.256134595074	9696.642348769892	15916.876194652135	8404.03121605872	15397.348774819367	6247.335837259481	9822.442137137168	13335.23305839898	13112.414334301024	12783.705141830564	10662.661405607218	9947.849433988382	10170.976553680444	12843.394806181794	10817.5208677563	12722.68027915372	11439.636470491889	8800.61743670175	13061.287376154549	21574.45449202262	10414.97731855778	8695.069629471107	16393.146298020347	10260.655265426054
FUCCAT-PWY	fucose degradation	7252.675929009889	16000.950521911223	7640.817558395754	9686.552344896898	8976.038827608942	6670.690777652649	12200.312310251726	7431.892956421501	6059.563484882235	9487.82619189397	9720.816023581388	10704.401363199517	9134.23371617994	10691.965040843328	9827.883828528473	8468.777375964242	9419.770185750856	6570.619628767206	10866.417555208538	10911.02777738674	9807.020440254551	10734.498359353627	7105.885263000166	7328.929957697404	8744.40948045604	9303.28417577428	10180.44924861607	8296.07064455774	11895.096853982144	16925.389801707268	7416.582196043463	11528.328622838186	19448.436952065797	8163.366207958069	9176.66989803564	19326.66748221864	9698.114388118303	16193.209036276978	7684.118163675023	9837.277193786316	14177.386206677844	10684.528523674831	11303.102846545746	11703.04262655444	11010.35576270728	8915.595126506993	22649.451224779717	13673.988272306204	13454.362202281693	12999.27065141854	16565.944624446212	13799.097344039455	17957.984536143264	9712.731170100662	8579.946520901103	16260.979836916424	9937.81013238035
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	32730.552073225965	40472.292591901394	35349.98335282025	38180.09328016776	44761.131569100064	36201.07576189751	41353.87345385332	30558.51578869505	36964.29107857948	44537.83800344398	34622.96152908766	42066.33120836647	38530.76384205014	32461.62868534961	32653.5267121997	36868.88018115282	41062.940632050304	37062.87143356122	41052.42624934743	28275.860265810632	40668.22033693647	30554.87204202168	37378.62765489509	51871.27457734721	36381.26688096985	39064.07722390385	26728.863650476334	45555.85648122991	41517.86137544801	38535.87761596659	46483.07688424659	42423.91749058854	46410.11128970972	25235.0195692375	42189.31677854704	35850.79667082155	27264.10472543006	41784.6548435592	24864.40931011555	37493.13064995043	37530.81805327108	42657.2289684197	47508.73187196395	42711.82642608809	39414.26615984425	25904.108689253306	25813.316757409128	36984.84275381383	45691.77249455754	39211.96587942902	30875.74495871233	37348.10337505165	42117.88253117892	27772.18129776001	33318.36266542541	52439.24952487434	53111.72499732303
GALACTARDEG-PWY	D-galactarate degradation I	173.50151109881165	7248.452155021613	614.6038290400311	461.9217771061497	2029.498215081375	1406.8305913084407	2756.452989824846	246.75338858449655	641.6078260506215	480.3428362050255	463.237502357538	1520.1342723804737	1685.082572841597	393.9924941423933	108.2233049423805	353.38390222516944	180.04422660602904	147.77129527184533	695.4344648223442	492.51669966723705	1356.3897531133266	2090.1130048562013	52.30801702203436	343.9990755424996	3012.641398172906	255.4255270816393	237.8395305279793	298.6416885599061	2704.1699895859406	78.99024768229997	1267.7939593608703	383.6232946848597	457.5501146966188	413.5873363468565	1006.2147278554488	755.3178189874794	278.95588189959915	314.0343056419965	168.30107062409758	757.0469659161901	582.7049975644586	1276.593492607567	595.8127355380844	622.2368025466443	510.636603454693	615.0909959730839	595.2942170894421	280.83408431485503	1392.4671867890754	1515.0765591317167	75.50226307885282	1025.6161206949637	8501.845192753543	544.8403621946443	111.86639396632997	697.421658880951	208.3644038364799
GALACTUROCAT-PWY	D-galacturonate degradation I	48683.58957633846	51121.8896084373	45929.29493983903	53250.20280878504	70537.50035995942	50020.32560560049	59790.28721363914	38764.283611528605	44788.0727911272	48615.07551708603	45548.70834745401	50260.00348404528	55244.38754136495	43900.274017491385	44335.72728193369	51595.5166526316	51629.88059854571	51217.67818781391	55741.33589526577	40372.66407598738	49830.19243011752	43326.65012881856	46901.635680576845	57906.77764176687	54139.15094274165	53862.86303030668	36576.54777223818	59593.413083921165	59343.44190565898	49303.79602140835	60405.585328146735	55420.89162868979	58397.596042980025	40381.8346545264	46972.49078050651	42069.82692420376	35603.7799924105	53789.36926908514	30228.05190434657	46931.6641786213	48541.62909615169	49448.95009387885	55701.45678759075	55064.77499151335	50855.2386367387	35813.96368195366	33600.06609696104	42700.19612300868	60862.75189392162	51423.01082794064	39141.15655402441	47062.94612055522	52657.19480983554	37905.76912749935	46248.049890053975	59735.30544577329	58373.08781728877
GALLATE-DEGRADATION-I-PWY	gallate degradation II	0.0	193.91115650715952	0.0	0.0	0.0	0.0	3.0	0.0	113.44206008583691	3.564556962025317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2307692307692308	0.0	0.0	16.958402662229616	0.0	0.0	508.43177156929903	0.0	0.0	0.0	0.0	0.0	699.1826645378023	0.0	16.350364963503647	0.7851590788393763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.73740053050398	0.0	0.0	7.179487179487179	233.0	0.0	33.16699656214189	20.0	0.0	390.9265778398276	0.0	0.0	0.0	0.0	2.659279778393352
